timestamp,vicon_pos_x,vicon_pos_y,vicon_pos_z,vicon_orient_x,vicon_orient_y,vicon_orient_z,vicon_orient_w
1744654372.4054856,0.3068809068458683,0.3918917606555437,0.12779532127691182,-0.006111539834970909,-0.015741747115021847,-0.020434976256551905,0.9996485673595529
1744654372.425574,0.3069201143527542,0.3918896582745187,0.12792223116490223,-0.006023554978019646,-0.016523665649309998,-0.020103578684810705,0.9996432020391077
1744654372.4456854,0.3070517381140823,0.3918878128529339,0.12800472872482566,-0.006061089264390647,-0.015313586763072935,-0.02041839116902497,0.9996558640649529
1744654372.4660208,0.3069471397371989,0.3918827090693718,0.12782111835564025,-0.00608933197342263,-0.015737221312752056,-0.02039262620661784,0.9996496389725092
1744654372.4861526,0.3068665397882541,0.3919135325241122,0.127906628956278,-0.005860967298309661,-0.016785725680687116,-0.020114439509624226,0.9996395839495926
1744654372.5050626,0.3069887732137088,0.3918889528067918,0.1279856419827568,-0.005865978285086006,-0.015457240323521925,-0.02043335026415373,0.9996545114274842
1744654372.5259864,0.30702326042005346,0.39187616241484396,0.1278477331855361,-0.0065679898866954686,-0.015289217624019216,-0.020447658326252657,0.9996524369010794
1744654372.54616,0.3068736323673206,0.3919000181256036,0.1279446146019632,-0.0061429130216413465,-0.016921112649161317,-0.01993328274148539,0.9996392373278827
1744654372.566164,0.3069156996656725,0.39189967061418524,0.127939877193569,-0.005722530597630468,-0.015518448417732143,-0.020343818637162402,0.9996562206306344
1744654372.5854502,0.3070251829733876,0.3918812353773166,0.12785145262536382,-0.006549291116313373,-0.015086384665556287,-0.0203019593492947,0.9996586108418095
1744654372.6059022,0.30693787664895383,0.39190554460857363,0.1279786191473729,-0.0059574325721754124,-0.01694663546692429,-0.02016918764701728,0.9996351956654781
1744654372.6260407,0.30688255237221723,0.39190300956270036,0.12791060955941766,-0.0060364174465402315,-0.01562271518031392,-0.020287028598698915,0.9996539045616946
1744654372.646272,0.3069940936579052,0.39188526117983635,0.12783266089412593,-0.006215859127871866,-0.015499687716415774,-0.020370565599296415,0.9996530212194433
1744654372.665656,0.30698282692300694,0.3919010811469837,0.12798864595454168,-0.00591710070274606,-0.01672928498964141,-0.020123769390522864,0.9996400116284492
1744654372.6857898,0.306907627445853,0.3918904563553256,0.12792148149682772,-0.0059974428987243904,-0.015748223219615682,-0.02034457819414287,0.9996510002406861
1744654372.7059617,0.30694474320976806,0.3918961218987238,0.12783132212867288,-0.006402264126304119,-0.015419051654099207,-0.02040171764718744,0.9996524564953511
1744654372.7259128,0.3069950941859324,0.3919093287056837,0.12796446846122442,-0.005960573578725421,-0.016732695857902526,-0.020203770060899157,0.9996380825715204
1744654372.745705,0.30695460952910386,0.39188104361622894,0.12791912335151248,-0.0062660927063946945,-0.015553647555179064,-0.020351642688068144,0.9996522549215909
1744654372.7658484,0.3069316632151292,0.391888861048025,0.1278700854640362,-0.0064884962568210235,-0.015544494361904537,-0.020447851962671997,0.9996490151355477
1744654372.7854984,0.30693832782067976,0.39192798572079146,0.12795155107229594,-0.005643603674268344,-0.016892196835241534,-0.02015804904628284,0.9996381627780598
1744654372.805574,0.3069901820937399,0.39188579545473273,0.12789196473910125,-0.006338017840017136,-0.015311771608929768,-0.020422588726117158,0.9996540886975752
1744654372.8256662,0.3069572274711109,0.39187434509535657,0.12789536130344217,-0.0064157396083718956,-0.01582252621017494,-0.02037139652221452,0.9996466836604524
1744654372.845776,0.3069019167224089,0.3919114308509627,0.1279592167073101,-0.006029275792231064,-0.016605824519869916,-0.020160060916973657,0.9996406686251117
1744654372.865964,0.30697218268207355,0.391899723766548,0.1278529078748287,-0.006129071258041474,-0.015329123943970343,-0.02039528620126935,0.999655683095631
1744654372.886197,0.3070010208017514,0.3918913241518542,0.12787061282424986,-0.006349588131340865,-0.015792665136916153,-0.02047629036542717,0.9996454351375323
1744654372.9059095,0.3069140341661392,0.39190135294052214,0.12800055583846867,-0.005884924029901661,-0.017139339579752444,-0.020085164825883812,0.9996340314644402
1744654372.9256017,0.30694391096902135,0.39190617167002356,0.12786749820358084,-0.006134293320520084,-0.015209230330458198,-0.020377836618731902,0.9996578382291379
1744654372.945894,0.30699268386291156,0.39189113076480564,0.1278224242347516,-0.006364347566731588,-0.015562534828248924,-0.02056433325949518,0.999647143139699
1744654372.9661758,0.306949456114303,0.3918967973859688,0.1280035596402958,-0.0057400571363607315,-0.01670746424031255,-0.020461926679070305,0.9996345441906809
1744654372.9860597,0.30692045980919025,0.3918954146079261,0.12791411467864658,-0.006156164717216398,-0.01553260469190057,-0.020224319089677457,0.9996558491525064
1744654373.005995,0.30697009183354923,0.3918958464462828,0.12781701852534552,-0.006433583159497372,-0.015742390474278074,-0.020423911843050733,0.9996467625991255
1744654373.0259902,0.3069700472215961,0.39190002520680434,0.127964505860835,-0.006104441139546566,-0.01664790690771704,-0.020186610299813664,0.9996389767103768
1744654373.0464075,0.30693455220098265,0.39188487571811537,0.1279536195286626,-0.0059152214070445,-0.015832336044693564,-0.020356241696602183,0.999649924080957
1744654373.0651722,0.30695570364294766,0.39189878073571544,0.12781775271495233,-0.006046183001776675,-0.01586894844033543,-0.020439564416864498,0.9996468598224855
1744654373.0856562,0.30696673287977433,0.39190193646389115,0.1279444338053467,-0.005826518060358191,-0.016582728761974915,-0.020183482659645917,0.9996417817507565
1744654373.105702,0.3069574132494893,0.39189019270108305,0.1279614772118588,-0.006043702475693637,-0.015341076599367514,-0.02030806489330525,0.9996577952126653
1744654373.1258636,0.30693242921142,0.3918828349283779,0.12782349329526504,-0.006395960805832817,-0.01604922497772964,-0.020349396159608405,0.9996436445748674
1744654373.1459615,0.30695568360365055,0.39189342473349875,0.1279532042715939,-0.0061443991098123416,-0.016695436053207068,-0.02014009952165519,0.9996388773781412
1744654373.1659222,0.3069643902170555,0.3918863689001542,0.12793607982769747,-0.006292475985237459,-0.015429820826522259,-0.020390187055292112,0.9996532226962943
1744654373.185557,0.30694262374481057,0.3918798240119703,0.12785034120881172,-0.006388250648358074,-0.015888744832204097,-0.02031322768309799,0.9996469931042685
1744654373.2060022,0.30692576094479185,0.39190807562315255,0.1279609491363658,-0.0059440321604344575,-0.016530164069019096,-0.020067348283722194,0.9996442985834445
1744654373.2257926,0.306976175392219,0.3918907858990764,0.1279291185463761,-0.005901476524729385,-0.015198095768403082,-0.020398111014919496,0.9996589956214397
1744654373.2456954,0.30695737953653124,0.39188537241447197,0.1278535792575259,-0.006364735750509553,-0.015397255016589801,-0.020275895952048133,0.9996555920516436
1744654373.2659593,0.30691350020142055,0.3919050452184929,0.12797868470600424,-0.005843759617036367,-0.016996778523367173,-0.02010163186363436,0.9996363760837161
1744654373.2858586,0.30697100938158917,0.39189331883689127,0.1279172456844225,-0.005946382166474211,-0.015182660221141259,-0.02047840323510369,0.9996573224703954
1744654373.3060486,0.30697811605114733,0.3918793696314517,0.12785415975053102,-0.006378523154459744,-0.015760856894760464,-0.020539498572097494,0.9996444562096655
1744654373.3258884,0.3069179035317459,0.3919082226327173,0.12800010843248324,-0.005910188663393327,-0.017135623288147904,-0.01990780686646113,0.9996374939498106
1744654373.345975,0.30694539217696126,0.3918895036124029,0.12786158834786582,-0.006259039140206544,-0.015164451095767929,-0.020401278779776284,0.9996572671051591
1744654373.3661416,0.30698225375940164,0.3918937422342627,0.12783998446613323,-0.006214127770936853,-0.01569506565238045,-0.020358455778231862,0.9996502302348256
1744654373.3859353,0.30693944720039734,0.3918886330292054,0.127999776983653,-0.005778903838722708,-0.01655194210434735,-0.02012804283661994,0.9996436862075229
1744654373.4057868,0.30694835629933714,0.39187677988313996,0.12789524444988004,-0.006246898911509178,-0.015516513329337154,-0.02054248962548058,0.9996490485105645
1744654373.425768,0.3069580431318136,0.39189114744480563,0.1278259056404352,-0.006567691962154818,-0.0161185631900808,-0.020188544886661365,0.9996446768719057
1744654373.4459155,0.30694483202605394,0.39190392012337527,0.12796104208504003,-0.005995369281829272,-0.016687947804721104,-0.020067524731353967,0.9996413668893449
1744654373.4657636,0.30694569359489343,0.391867995024252,0.12791336555912272,-0.005996013996800742,-0.014788188470510324,-0.02047117776737257,0.9996630873342917
1744654373.485792,0.30696775652137015,0.3918865340237809,0.12786450359445184,-0.006488181858182023,-0.01602860241921757,-0.020264956461258893,0.9996450964918925
1744654373.5054994,0.30693185992761635,0.3919199976322292,0.12796118105381452,-0.005731118945838052,-0.017074852775321638,-0.01994399471091163,0.9996388551638541
1744654373.526019,0.30695398556132786,0.39188400728098854,0.12786640230549523,-0.006535873714865894,-0.014967961053164645,-0.02036744778752902,0.9996591466931699
1744654373.545624,0.3069657478707159,0.3918685026784821,0.12791623623094342,-0.0064016269796953,-0.016083647191192305,-0.020365998522659138,0.9996427169590228
1744654373.5657697,0.3069429864670037,0.3919100499592508,0.12796275010621258,-0.005894880266442352,-0.0168813787817662,-0.020064358134090257,0.9996387802450133
1744654373.5855415,0.30696393549796425,0.3918912543822557,0.12784358741925855,-0.006375391276407322,-0.015268234491216733,-0.020499342626718868,0.9996529459534775
1744654373.6063054,0.30695427027491623,0.3918833042202907,0.12790223736783574,-0.006484726514345259,-0.016261390146032707,-0.020244555948497802,0.9996417725700546
1744654373.6259525,0.30695378234400605,0.39189912537877225,0.12797623476375747,-0.006078710638435981,-0.016523778984375296,-0.020218602546014753,0.9996405464546424
1744654373.6457033,0.3069656638727104,0.39188118995097015,0.12788569968147534,-0.006142763625357723,-0.015187035523060699,-0.020501614898812647,0.9996555927886389
1744654373.665688,0.3069506013170366,0.3918996793490606,0.12784778396575705,-0.006445739381140936,-0.016381724446614312,-0.020258069427233807,0.9996397862085458
1744654373.6862588,0.30695800952179686,0.39189781484470804,0.127973055048065,-0.005807265758266643,-0.0168316748761502,-0.020254777618609374,0.9996362910423456
1744654373.705823,0.30697306743300573,0.39188594279647015,0.1279190622307656,-0.006001046260982221,-0.015204597201738513,-0.020568072292086986,0.9996548214608351
1744654373.725842,0.306947613704694,0.39189756068971016,0.12782803239605156,-0.006273341072210662,-0.016215544800681984,-0.020380115878523595,0.9996411116872829
1744654373.7456849,0.30695240339882157,0.3918966661768529,0.12798065544178475,-0.006012960230907905,-0.016392656903871136,-0.0202297045547421,0.9996428783133111
1744654373.7659447,0.30698252131091974,0.3918792763101426,0.12792550973759081,-0.006074619488488887,-0.015341830380584552,-0.020410844835396513,0.9996555029867783
1744654373.7858841,0.30694573555837873,0.39189903159094586,0.1278575412200734,-0.006147365093996942,-0.01629608830254981,-0.02031268154250119,0.9996419570911325
1744654373.8056693,0.3069289448899172,0.39192469468449387,0.1279909136494621,-0.005652017553317815,-0.016407214752089894,-0.020217185088200938,0.9996449987014216
1744654373.8253434,0.30697193378625354,0.3918761353028035,0.1279104962470001,-0.006460385843923572,-0.015436473247250046,-0.02026137914221336,0.9996546679847447
1744654373.845729,0.30697683605386633,0.39188584244283675,0.1278579368653975,-0.006187247917119084,-0.015990007126914094,-0.02050549037633895,0.9996427174244402
1744654373.865885,0.3069242166365179,0.39191028243114084,0.12796402408470098,-0.006098826601653887,-0.016470999439153065,-0.020146409347264083,0.9996427525281074
1744654373.885625,0.30695658696955685,0.3918854027678788,0.12789062339147647,-0.006214252537417588,-0.015104819094916155,-0.0204525419562723,0.9996574018297659
1744654373.9050887,0.30698161235668947,0.3918758404159537,0.12790002081781943,-0.006511247397756279,-0.016035196983056464,-0.020322368589795678,0.9996436752413034
1744654373.925954,0.30694416872575686,0.3919036769780401,0.12798775102875146,-0.005749227488609141,-0.01652245352046601,-0.020174008560817542,0.9996434185706102
1744654373.945785,0.30694192656732366,0.3918849837252925,0.12784323747368784,-0.006419018220583511,-0.015107650039606589,-0.02047336520419419,0.9996556389240149
1744654373.9657319,0.3069819096120334,0.3918821395797778,0.12788352466460096,-0.006443106675729265,-0.016261097627669606,-0.02032059978597314,0.9996405035334688
1744654373.9858327,0.3069556290161325,0.39190202175064154,0.12799250931594536,-0.00575609314803148,-0.0163140830461322,-0.02015645147214361,0.9996471555254315
1744654374.0060122,0.3069552295822635,0.39189543633271995,0.12783135348116176,-0.006603175113600634,-0.015165016753998789,-0.020405136171673402,0.999654965857263
1744654374.025278,0.3069524985133996,0.3918916014422139,0.12789415543297505,-0.006048197590557841,-0.01642861705355869,-0.02042639052826916,0.9996380757142056
1744654374.0457532,0.30695561545471944,0.39190115785522683,0.12804708118289893,-0.005632053131504515,-0.016561189871067222,-0.020104697537175448,0.999644840983295
1744654374.065806,0.30695524246860606,0.39188269761458716,0.12783437012248444,-0.006492962385968547,-0.014770817474068205,-0.020408753021501726,0.9996615163097505
1744654374.0857599,0.30692811031715234,0.39190747208000926,0.12787076079629356,-0.006138212772729911,-0.016682808740051378,-0.020125542035134857,0.999639419387957
1744654374.1054177,0.30692809630943846,0.3918892287979629,0.1280281868515801,-0.00575726023961,-0.016230367053249286,-0.0201290032198434,0.9996490646067878
1744654374.1261535,0.30699429492760694,0.391864670748991,0.1278606781472147,-0.0066535504586918825,-0.014878781459652032,-0.0205607369562993,0.9996557448563899
1744654374.145966,0.30694448870147495,0.3918993717565085,0.12787965672318835,-0.00623864724179077,-0.016741350519443157,-0.020005154607743054,0.9996402354109692
1744654374.1661947,0.3069185296319718,0.3919263073923198,0.12794483721917532,-0.005641570364645763,-0.01676611079212336,-0.020115445055082965,0.9996411551566706
1744654374.1853862,0.3069653589291894,0.39185847461933787,0.12787650659603095,-0.006547877849872683,-0.015098489838247056,-0.02046089368514409,0.9996551969203545
1744654374.2056172,0.3069794242591741,0.3918822207096882,0.12794938472898332,-0.006192570472441121,-0.016288388853240632,-0.020102874894038614,0.9996460447981096
1744654374.2255857,0.30692326673635145,0.39191544606733186,0.12792814555769136,-0.005737604530237238,-0.016712044172098216,-0.020079076502200456,0.9996422450860424
1744654374.2457192,0.30691078249627113,0.39189414744100853,0.1278042889714158,-0.006401563602560461,-0.015460853171732384,-0.02027173118798265,0.9996544597596145
1744654374.2656233,0.3069676041004227,0.3918842660908641,0.1279654566489128,-0.006064718758570577,-0.0164499529563723,-0.020192530444548582,0.9996423760267262
1744654374.2858844,0.30696098576184644,0.3918969782097167,0.12802006072671548,-0.0059042124499724975,-0.01606510737979338,-0.020004379786325105,0.999653378621603
1744654374.3060005,0.3069245086868073,0.39191575122952976,0.12781531269550392,-0.006328141996896935,-0.015782106397498732,-0.02046241737774441,0.9996460219555642
1744654374.3257887,0.3069067948120146,0.39190579169647255,0.12788785104204675,-0.0060786007155431854,-0.016587370163621277,-0.02025642807043981,0.9996387281844492
