timestamp,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w
1741201534.3878627,0.0021102114114910364,-0.07327014207839966,-0.007209780625998974,-0.0037640579976141453,0.011341608129441738,-0.2810553312301636,0.9596171975135803
1741201534.4178689,0.0021502110175788403,-0.07333862781524658,-0.007177563384175301,-0.003734639612957835,0.01135337632149458,-0.28105539083480835,0.9596171379089355
1741201534.437872,0.002254740335047245,-0.07348651438951492,-0.007193883880972862,-0.0037398093845695257,0.011344162747263908,-0.28104186058044434,0.959621250629425
1741201534.4578757,0.002217015950009227,-0.07336517423391342,-0.007163801230490208,-0.003751919372007251,0.0113442437723279,-0.2810456454753876,0.9596199989318848
1741201534.4628766,0.002266711788251996,-0.07348724454641342,-0.007213208358734846,-0.0037572721485048532,0.011355741880834103,-0.28100985288619995,0.9596303105354309
1741201534.4828808,0.002264518989250064,-0.07338473945856094,-0.0072067370638251305,-0.0037635716143995523,0.01135367713868618,-0.28099146485328674,0.9596357941627502
1741201534.4878817,0.0022570202127099037,-0.07334962487220764,-0.0072000883519649506,-0.003761280095204711,0.011363203637301922,-0.28099972009658813,0.9596332311630249
1741201534.5078847,0.0022234218195080757,-0.07339780032634735,-0.007154187187552452,-0.0037536865565925837,0.011369256302714348,-0.2809954881668091,0.9596344828605652
1741201534.5128858,0.00221392628736794,-0.07336416840553284,-0.007140798959881067,-0.0037526709493249655,0.011367672123014927,-0.2809896767139435,0.9596361517906189
1741201534.537891,0.0022459698375314474,-0.07342610508203506,-0.0071716937236487865,-0.0037647713907063007,0.011394036002457142,-0.28096863627433777,0.9596419334411621
1741201534.5428917,0.002246093237772584,-0.0733984112739563,-0.007157301530241966,-0.003760263090953231,0.011399065144360065,-0.2809775173664093,0.959639310836792
1741201534.5528936,0.0022399695590138435,-0.07333284616470337,-0.007123211398720741,-0.003760397667065263,0.011393290013074875,-0.2809700667858124,0.9596415162086487
1741201534.5578947,0.0022407821379601955,-0.07329950481653214,-0.007102309260517359,-0.003761343890801072,0.011398539878427982,-0.2809474766254425,0.9596481323242188
1741201534.567896,0.0022802609018981457,-0.07348739355802536,-0.00719389459118247,-0.003733919933438301,0.01139134168624878,-0.28096523880958557,0.9596431255340576
1741201534.5828986,0.002264101756736636,-0.07340746372938156,-0.007178743835538626,-0.0037442489992827177,0.01136702299118042,-0.28097572922706604,0.9596402645111084
1741201534.5929008,0.0021931061055511236,-0.0734763815999031,-0.007235108409076929,-0.003751056967303157,0.011387387290596962,-0.28097811341285706,0.959639310836792
1741201534.602903,0.0021605207584798336,-0.07342202961444855,-0.007229134440422058,-0.003747293259948492,0.011385459452867508,-0.2809784710407257,0.9596391916275024
1741201534.6129048,0.0021155753638595343,-0.07335225492715836,-0.007227379363030195,-0.0037438611034303904,0.011377760209143162,-0.2809867560863495,0.9596368670463562
1741201534.6329088,0.0021977548021823168,-0.07344849407672882,-0.007167015224695206,-0.0037531782872974873,0.01139039359986782,-0.2809944748878479,0.9596344828605652
1741201534.6429107,0.0021692621521651745,-0.07338383793830872,-0.007150641642510891,-0.003760501043871045,0.011390050873160362,-0.28101256489753723,0.9596291184425354
1741201534.6479106,0.002157395938411355,-0.07334712147712708,-0.007146032992750406,-0.0037645159754902124,0.011379429139196873,-0.2810106575489044,0.9596297740936279
1741201534.6779168,0.002267372328788042,-0.0734378844499588,-0.007124955300241709,-0.0037751924246549606,0.011390178464353085,-0.2809944748878479,0.9596344232559204
1741201534.6829178,0.0022609299048781395,-0.07340295612812042,-0.00710399029776454,-0.003770366543903947,0.011396351270377636,-0.2809973955154419,0.9596335291862488
1741201534.6929197,0.0022607045248150826,-0.0734909251332283,-0.007183418609201908,-0.0037662035319954157,0.011379898525774479,-0.28100067377090454,0.9596326947212219
1741201534.7079227,0.0022363848984241486,-0.07340484112501144,-0.007168591022491455,-0.0037615420296788216,0.011412674561142921,-0.2809925377368927,0.9596347808837891
1741201534.7229247,0.002198454923927784,-0.07329734414815903,-0.007159086875617504,-0.0037659986410290003,0.011421148665249348,-0.28097355365753174,0.9596401453018188
1741201534.7329266,0.002259130822494626,-0.07349902391433716,-0.007191051263362169,-0.0037552930880337954,0.01142340712249279,-0.28097477555274963,0.959639847278595
1741201534.7479298,0.002220525871962309,-0.07340974360704422,-0.007174091413617134,-0.003753876546397805,0.011430449783802032,-0.28095847368240356,0.9596445560455322
1741201534.7529309,0.0022046903613954782,-0.07337449491024017,-0.007167265750467777,-0.003761892206966877,0.011427938006818295,-0.2809400260448456,0.9596499800682068
1741201534.7579317,0.002187425270676613,-0.0733383297920227,-0.007160484790802002,-0.0037660212256014347,0.011424056254327297,-0.28092584013938904,0.9596540927886963
1741201534.7729347,0.002208680845797062,-0.07343842089176178,-0.007162159308791161,-0.0037619711365550756,0.01145229022949934,-0.28093644976615906,0.9596506953239441
1741201534.7879367,0.002158281160518527,-0.07333507388830185,-0.007139963563531637,-0.0037620875518769026,0.011459851637482643,-0.2809593677520752,0.9596439003944397
1741201534.7929378,0.002213522791862488,-0.073501817882061,-0.007187967654317617,-0.0037464573979377747,0.011438293382525444,-0.2809499204158783,0.959646999835968
1741201534.807941,0.0021653117146342993,-0.07341261208057404,-0.007160224486142397,-0.003754196222871542,0.011428512632846832,-0.28094983100891113,0.9596471190452576
1741201534.8129418,0.002152128843590617,-0.07338077574968338,-0.007144608069211245,-0.0037498557940125465,0.011409426108002663,-0.2809557616710663,0.9596456289291382
1741201534.8279448,0.0022125637624412775,-0.07346875965595245,-0.00720294751226902,-0.003739572362974286,0.011414839886128902,-0.28095316886901855,0.9596463441848755
1741201534.837947,0.0021844070870429277,-0.07340488582849503,-0.007205478381365538,-0.003741487395018339,0.01141367107629776,-0.2809535264968872,0.9596462249755859
1741201534.8579497,0.0021313908509910107,-0.07325130701065063,-0.007187677081674337,-0.003744289977476001,0.011422502808272839,-0.2809124290943146,0.959658145904541
1741201534.8629506,0.002237400272861123,-0.07346878945827484,-0.007176290266215801,-0.0037382757291197777,0.011433715932071209,-0.2809113562107086,0.9596583843231201
1741201534.872953,0.0022292453795671463,-0.0734139233827591,-0.007159784436225891,-0.0037305813748389482,0.011425942182540894,-0.28089702129364014,0.959662675857544
1741201534.8879557,0.0022159582003951073,-0.07331371307373047,-0.007137409411370754,-0.003729987656697631,0.011426565237343311,-0.2809084951877594,0.9596592783927917
1741201534.8979578,0.0022613191977143288,-0.07351472973823547,-0.00720183365046978,-0.003729406511411071,0.011440358124673367,-0.28091752529144287,0.9596564769744873
1741201534.9079597,0.002241707406938076,-0.07345784455537796,-0.00721115805208683,-0.0037308719474822283,0.01145960669964552,-0.2809053957462311,0.95965975522995
1741201534.9229617,0.0022045839577913284,-0.0733589231967926,-0.007232615724205971,-0.003712022677063942,0.01147149596363306,-0.2808869183063507,0.9596651792526245
1741201534.9429657,0.002223741030320525,-0.07344435155391693,-0.007188896648585796,-0.003700396278873086,0.01145967748016119,-0.28088855743408203,0.9596648216247559
1741201534.9779727,0.0022373036481440067,-0.07340739667415619,-0.007178895641118288,-0.003715761937201023,0.011460734531283379,-0.28085753321647644,0.9596738815307617
1741201534.9929748,0.002262889174744487,-0.07351422309875488,-0.00715508172288537,-0.0037122685462236404,0.011471651494503021,-0.2808765769004822,0.9596681594848633
1741201535.0179796,0.0021839230321347713,-0.0733158215880394,-0.007131427526473999,-0.003711302997544408,0.011500312015414238,-0.2809012234210968,0.9596605896949768
1741201535.0429847,0.0022109299898147583,-0.07339216768741608,-0.00716926995664835,-0.0037037539295852184,0.011493777856230736,-0.2809215188026428,0.9596548080444336
1741201535.0679886,0.002183637348935008,-0.0734184980392456,-0.007185826543718576,-0.003717735642567277,0.011478771455585957,-0.28094398975372314,0.9596483111381531
1741201535.0779908,0.0021425134036689997,-0.07335054129362106,-0.007180104963481426,-0.003718168940395117,0.011475860141217709,-0.2809275984764099,0.9596531391143799
1741201535.087993,0.0021036940161138773,-0.07327327877283096,-0.0071669165045022964,-0.003720002481713891,0.011491169221699238,-0.2809118330478668,0.959657609462738
1741201535.1129978,0.002128136344254017,-0.07334144413471222,-0.007143338210880756,-0.003725961782038212,0.011504141613841057,-0.2808864712715149,0.9596648216247559
1741201535.1279998,0.002199609996750951,-0.07349441945552826,-0.00718440767377615,-0.003739843377843499,0.011509747244417667,-0.28087911009788513,0.959666907787323
1741201535.143003,0.0021512084640562534,-0.07340459525585175,-0.007177519146353006,-0.003745425259694457,0.011523126624524593,-0.28086918592453003,0.9596696496009827
1741201535.1680076,0.002249910496175289,-0.07351057231426239,-0.00717482203617692,-0.003752752672880888,0.011478422209620476,-0.2808998227119446,0.9596611261367798
1741201535.1930118,0.0022295592352747917,-0.07351364195346832,-0.007178073283284903,-0.0037242250982671976,0.011478939093649387,-0.28089919686317444,0.9596613645553589
1741201535.2130158,0.0021406409796327353,-0.07335631549358368,-0.00717908376827836,-0.00371775240637362,0.011477554216980934,-0.2808874249458313,0.9596648812294006
1741201535.238021,0.0021233868319541216,-0.07335282117128372,-0.007153850514441729,-0.00370981777086854,0.011478015221655369,-0.28089407086372375,0.9596630334854126
1741201535.2530227,0.002049013040959835,-0.07320256531238556,-0.0071311648935079575,-0.003711825469508767,0.011459930799901485,-0.28088632225990295,0.9596654772758484
1741201535.3080337,0.0023413891904056072,-0.07348497211933136,-0.0071665518917143345,-0.003708421718329191,0.011479176580905914,-0.28089040517807007,0.9596641063690186
1741201535.3180356,0.002343521686270833,-0.07342349737882614,-0.007155532017350197,-0.0036966821644455194,0.011500772088766098,-0.28088244795799255,0.9596661329269409
1741201535.3230357,0.0023444760590791702,-0.07338926941156387,-0.007150155957788229,-0.0036960963625460863,0.011503351852297783,-0.2808840870857239,0.9596656560897827
1741201535.328038,0.0022406182251870632,-0.07350533455610275,-0.007171971723437309,-0.003690246492624283,0.011494763195514679,-0.28090792894363403,0.9596588015556335
1741201535.3330379,0.0022216541692614555,-0.07347382605075836,-0.0071671949699521065,-0.0036882353015244007,0.01149082649499178,-0.28090518712997437,0.9596596956253052
1741201535.3380399,0.0022013268899172544,-0.07344003021717072,-0.0071622589603066444,-0.003701714798808098,0.01149755995720625,-0.28090450167655945,0.9596596956253052
1741201535.3430398,0.002184422919526696,-0.07340391725301743,-0.00716208852827549,-0.0036987292114645243,0.01148006971925497,-0.2808936834335327,0.9596630930900574
1741201535.3480408,0.002161621581763029,-0.07336366176605225,-0.007155421189963818,-0.003703058697283268,0.011487548239529133,-0.2809080481529236,0.9596588015556335
1741201535.358043,0.002115097129717469,-0.07327847927808762,-0.0071326494216918945,-0.003703886643052101,0.011502262204885483,-0.2809194326400757,0.9596552848815918
1741201535.3730457,0.0021688530687242746,-0.07340821623802185,-0.007185323629528284,-0.003701230976730585,0.011461826041340828,-0.2809285521507263,0.9596531391143799
1741201535.4030507,0.0022097057662904263,-0.07343980669975281,-0.007204040884971619,-0.0037049150560051203,0.011492247693240643,-0.2809407711029053,0.9596491456031799
1741201535.4980688,0.0022460618056356907,-0.0734700858592987,-0.007237428333610296,-0.0037430082447826862,0.011488465592265129,-0.28098344802856445,0.9596366286277771
1741201535.5080707,0.0022507617250084877,-0.07343091815710068,-0.007242185529321432,-0.0037595632020384073,0.011484382674098015,-0.28098881244659424,0.9596349596977234
1741201535.5230737,0.0022421812172979116,-0.07335429638624191,-0.007241532206535339,-0.003760026302188635,0.011475678533315659,-0.2809850573539734,0.9596362113952637
1741201535.5430768,0.0021016113460063934,-0.07337437570095062,-0.0071871536783874035,-0.0037390056531876326,0.011453254148364067,-0.2810056805610657,0.9596304297447205
1741201535.5480778,0.0020742970518767834,-0.07334119826555252,-0.0071817305870354176,-0.003742445493116975,0.011444196105003357,-0.28099891543388367,0.9596325755119324
1741201535.5630808,0.0021823879797011614,-0.07347284257411957,-0.00719832768663764,-0.0037480692844837904,0.011446048505604267,-0.2810002863407135,0.959632158279419
1741201535.5780838,0.0021602516062557697,-0.07340674102306366,-0.0071780988946557045,-0.0037325036246329546,0.011444807052612305,-0.28100329637527466,0.9596313238143921
1741201535.603088,0.002257290994748473,-0.0734458640217781,-0.007245862856507301,-0.0037117169704288244,0.011449561454355717,-0.2809881865978241,0.9596357941627502
1741201535.60809,0.002256077714264393,-0.0734141618013382,-0.0072595770470798016,-0.003712375182658434,0.011459839530289173,-0.28098639845848083,0.9596361517906189
1741201535.6180909,0.0022550560534000397,-0.07333832234144211,-0.007276839576661587,-0.003704851260408759,0.011482813395559788,-0.2809878885746002,0.9596354961395264
1741201535.6280928,0.002332952804863453,-0.07352522015571594,-0.007171889767050743,-0.0036988614592701197,0.011475970037281513,-0.280984103679657,0.9596366882324219
1741201535.6580987,0.002369396388530731,-0.07332364469766617,-0.0071366638876497746,-0.0037239205557852983,0.011490016244351864,-0.2810174524784088,0.9596266746520996
1741201535.6781027,0.0022131879813969135,-0.07332095503807068,-0.007150610443204641,-0.003727105213329196,0.011505813337862492,-0.28103771805763245,0.9596205353736877
1741201535.6931047,0.0022149269934743643,-0.0734524354338646,-0.0071889860555529594,-0.0037136957980692387,0.011511213146150112,-0.2810281217098236,0.9596233367919922
1741201535.7131088,0.0021700242068618536,-0.07334146648645401,-0.00717200106009841,-0.003712353529408574,0.011519021354615688,-0.2810508906841278,0.9596165418624878
1741201535.728112,0.0021938171703368425,-0.07346532493829727,-0.007203671149909496,-0.003708896227180958,0.011527902446687222,-0.28102198243141174,0.9596249461174011
1741201535.7431138,0.0021632122807204723,-0.07338789105415344,-0.007209498900920153,-0.0037080987822264433,0.01153890136629343,-0.2810242176055908,0.959624171257019
1741201535.7531166,0.002144097350537777,-0.07332515716552734,-0.007209927309304476,-0.0037175966426730156,0.011551630683243275,-0.2810298502445221,0.9596222639083862
1741201535.7731197,0.002268395619466901,-0.07343233376741409,-0.007181974593549967,-0.0037338407710194588,0.01154123991727829,-0.28101715445518494,0.9596260786056519
1741201535.7831216,0.0022736231330782175,-0.07337316870689392,-0.007168627809733152,-0.003747381968423724,0.011547860689461231,-0.2810412049293518,0.9596189260482788
1741201535.7981248,0.0022444629576057196,-0.07343082875013351,-0.007184356451034546,-0.003749060444533825,0.01157157402485609,-0.2810523808002472,0.9596153497695923
1741201535.8081267,0.002218445297330618,-0.07334528863430023,-0.007175937294960022,-0.0037593140732496977,0.011587969027459621,-0.281064510345459,0.9596115350723267
1741201535.8431327,0.0021438950207084417,-0.07329988479614258,-0.007152013015002012,-0.0037571024149656296,0.011577335186302662,-0.2811082899570465,0.9595988988876343
1741201535.8531349,0.0021022979635745287,-0.07321520894765854,-0.00714094378054142,-0.003765535308048129,0.011595412157475948,-0.2811155617237091,0.9595965147018433
1741201535.8631368,0.0021876778919249773,-0.07345231622457504,-0.007199740037322044,-0.003758516162633896,0.011613600887358189,-0.28109100461006165,0.959603488445282
1741201535.8731387,0.0021430335473269224,-0.07339203357696533,-0.007189930882304907,-0.0037601080257445574,0.011615583673119545,-0.2810872793197632,0.9596045613288879
1741201535.9181468,0.0021681434009224176,-0.07342909276485443,-0.0071492926217615604,-0.003789077512919903,0.011585523374378681,-0.2810888886451721,0.9596043825149536
1741201535.9281487,0.0022238269448280334,-0.07353786379098892,-0.0071975188329815865,-0.003808370092883706,0.011608051136136055,-0.28106310963630676,0.9596115350723267
1741201535.9331498,0.002214110689237714,-0.07352661341428757,-0.007198919076472521,-0.0038037823978811502,0.011611943133175373,-0.2810607850551605,0.9596121907234192
1741201535.9831588,0.0021408265456557274,-0.07333944737911224,-0.0071624950505793095,-0.0038043034728616476,0.011612852104008198,-0.2810269594192505,0.9596220850944519
1741201536.0131648,0.0021433765068650246,-0.07325849682092667,-0.007123889867216349,-0.0038033060263842344,0.011561552993953228,-0.2810327112674713,0.9596209526062012
1741201536.0481708,0.0020633675158023834,-0.07321858406066895,-0.007221455220133066,-0.003820889862254262,0.0115242600440979,-0.28100842237472534,0.9596285820007324
1741201536.0581727,0.0019972044974565506,-0.07312144339084625,-0.007219585124403238,-0.0038148872554302216,0.01149124838411808,-0.2809832692146301,0.9596363306045532
1741201536.0931797,0.0022795097902417183,-0.07368434220552444,-0.007245281711220741,-0.0037449044175446033,0.011399840004742146,-0.2809654772281647,0.9596428871154785
1741201536.0981798,0.002273311372846365,-0.07369813323020935,-0.007264911197125912,-0.003765818430110812,0.01144762896001339,-0.2809823155403137,0.9596373438835144
1741201536.1281857,0.0023333264980465174,-0.0735599622130394,-0.0071235415525734425,-0.00367765873670578,0.011260836385190487,-0.280962198972702,0.9596457481384277
1741201536.1431887,0.0023780248593539,-0.07344978302717209,-0.00725827319547534,-0.003721327055245638,0.011336139403283596,-0.2809567451477051,0.9596462845802307
1741201536.158191,0.0024412646889686584,-0.07330134510993958,-0.007324975915253162,-0.003752906806766987,0.01136547140777111,-0.28098440170288086,0.9596377015113831
1741201536.1731937,0.0024366870056837797,-0.07331043481826782,-0.007089349906891584,-0.0037141614593565464,0.011414005421102047,-0.2809755802154541,0.9596399068832397
1741201536.188197,0.00246530887670815,-0.07311107218265533,-0.006987761240452528,-0.0037098953034728765,0.011407936923205853,-0.2809780240058899,0.959639310836792
1741201536.1981988,0.002255125204101205,-0.07334711402654648,-0.007264872081577778,-0.003739764215424657,0.011450197547674179,-0.28097882866859436,0.9596383571624756
1741201536.2132018,0.0021947857458144426,-0.07318144291639328,-0.007306013721972704,-0.003771596821025014,0.011435378342866898,-0.2809922993183136,0.9596344828605652
1741201536.2332048,0.0021070537623018026,-0.07339353114366531,-0.007056592032313347,-0.0037091851700097322,0.011392006650567055,-0.28097838163375854,0.9596393704414368
1741201536.2432067,0.0020329037215560675,-0.07331759482622147,-0.006961928680539131,-0.003712572855874896,0.011401800438761711,-0.2809843122959137,0.959637463092804
1741201536.2632108,0.002148045925423503,-0.07350132614374161,-0.007302484009414911,-0.0037397858686745167,0.011482507921755314,-0.28099682927131653,0.9596327543258667
1741201536.2832148,0.002022294094786048,-0.07343301177024841,-0.007331387139856815,-0.003719358006492257,0.01145473774522543,-0.28100672364234924,0.9596302509307861
1741201536.308219,0.0021284499671310186,-0.07345916330814362,-0.007159174419939518,-0.003710611956194043,0.01141764223575592,-0.2809995710849762,0.9596328139305115
1741201536.3132198,0.0021134852431714535,-0.07343064993619919,-0.007157022599130869,-0.003709847340360284,0.011427544988691807,-0.28099724650382996,0.9596334099769592
1741201536.3282228,0.0022115351166576147,-0.07340840995311737,-0.007274140603840351,-0.0037034249398857355,0.011448799632489681,-0.2809942066669464,0.9596340656280518
1741201536.3482268,0.0022291422355920076,-0.07323459535837173,-0.007266861852258444,-0.003704539267346263,0.011467240750789642,-0.28096842765808105,0.9596413969993591
1741201536.3582287,0.0022499889601022005,-0.07313544303178787,-0.007256323006004095,-0.0037033131811767817,0.011472586542367935,-0.2809726595878601,0.9596400856971741
1741201536.373231,0.0022946628741919994,-0.07334643602371216,-0.007203792687505484,-0.0036972309462726116,0.011488794349133968,-0.2810017168521881,0.9596313834190369
1741201536.3832328,0.0022983623202890158,-0.07327298074960709,-0.007208910305052996,-0.003700804663822055,0.011508714407682419,-0.28099578619003296,0.959632933139801
1741201536.3882337,0.0022875210270285606,-0.07323067635297775,-0.007198571693152189,-0.003703420516103506,0.011513927020132542,-0.281009703874588,0.9596287608146667
1741201536.3932347,0.002243316499516368,-0.07349567860364914,-0.007211369462311268,-0.0037005029153078794,0.011477847583591938,-0.28099286556243896,0.9596340656280518
1741201536.3982356,0.002223401563242078,-0.07347346097230911,-0.007204234134405851,-0.0037037786096334457,0.011481731198728085,-0.28101351857185364,0.9596279859542847
1741201536.4032369,0.002212315099313855,-0.07346314191818237,-0.007201579865068197,-0.003695436753332615,0.011472545564174652,-0.2810026705265045,0.9596313238143921
1741201536.4432437,0.002101518912240863,-0.07352772355079651,-0.007230644579976797,-0.0036904029548168182,0.011451737023890018,-0.2809973359107971,0.9596331119537354
1741201536.4882526,0.002269880846142769,-0.07346560806035995,-0.007130938116461039,-0.00365768326446414,0.011413081549108028,-0.28099629282951355,0.9596340656280518
1741201536.5282598,0.0023608084302395582,-0.0734078511595726,-0.007193257100880146,-0.003681747242808342,0.011425049044191837,-0.28098931908607483,0.959635853767395
1741201536.5432627,0.0024097515270113945,-0.07327590882778168,-0.007177678868174553,-0.003688085824251175,0.011418898589909077,-0.28098800778388977,0.9596362709999084
1741201536.5632668,0.002302678069099784,-0.0734599307179451,-0.007228384725749493,-0.0036999534349888563,0.011455180123448372,-0.2809664011001587,0.9596421122550964
1741201536.5782688,0.0022693274077028036,-0.07337301969528198,-0.007241036277264357,-0.0037000798620283604,0.011468978598713875,-0.2809949219226837,0.9596335291862488
1741201536.5832698,0.00225283345207572,-0.07334109395742416,-0.0072421724908053875,-0.003696070984005928,0.011484651826322079,-0.2809913456439972,0.9596344828605652
1741201536.5982728,0.0021629431284964085,-0.07351891696453094,-0.0071798451244831085,-0.003686345648020506,0.011495999991893768,-0.28099173307418823,0.9596343040466309
1741201536.623278,0.001919652335345745,-0.07338312268257141,-0.007144417148083448,-0.0036908267065882683,0.011482817120850086,-0.2809852361679077,0.9596363306045532
1741201536.6432817,0.002004345180466771,-0.07345577329397202,-0.007201419211924076,-0.003676871070638299,0.011462179012596607,-0.2809891998767853,0.9596354961395264
1741201536.6482818,0.001960538560524583,-0.07343059033155441,-0.007195221725851297,-0.0036782792303711176,0.011464400216937065,-0.2809905707836151,0.9596350193023682
1741201536.6732867,0.0020620233844965696,-0.07338299602270126,-0.007198924198746681,-0.003645082237198949,0.01140507496893406,-0.280985027551651,0.959637463092804
1741201536.6932907,0.002197367139160633,-0.07341782748699188,-0.007254799362272024,-0.0036487968172878027,0.011398538947105408,-0.2809445559978485,0.9596494436264038
1741201536.7032926,0.0021778219379484653,-0.07333587110042572,-0.007271891925483942,-0.0036464063450694084,0.011404561810195446,-0.28094446659088135,0.9596493244171143
1741201536.7232957,0.0021577554289251566,-0.0731412023305893,-0.007276703137904406,-0.003626337507739663,0.01140234898775816,-0.2809157073497772,0.9596578478813171
1741201536.7432997,0.002323020249605179,-0.07334977388381958,-0.007193822413682938,-0.003639847505837679,0.011395412497222424,-0.2808714210987091,0.959670901298523
1741201536.7533019,0.002347435336560011,-0.07327432185411453,-0.007176597602665424,-0.003647143254056573,0.01140793226659298,-0.28087013959884644,0.9596710801124573
